,district,odate,rainfall,temp_min,temp_max,avg_temp,max_temp_pred,avg_temp_pred,temp_range,heatwave_pred
4948,Khammam,2022-01-23,0.0,21.3,32.80952380952381,27.054761904761904,32.5640332764457,26.69560501669244,5.868428259753259,True
4949,Khammam,2022-01-24,0.0,21.142857142857142,32.73809523809524,26.94047619047619,32.46511461480624,26.51372504253264,5.951389572273598,True
4950,Khammam,2022-01-25,0.0,16.88095238095238,32.37142857142857,24.626190476190477,32.43945394328316,24.81177935236886,7.627674590914303,True
4951,Khammam,2022-01-26,0.0,17.695238095238096,32.13333333333334,24.914285714285718,32.17926896902102,25.338662946138136,6.840606022882881,True
4952,Khammam,2022-01-27,0.0,18.54285714285714,31.804761904761904,25.173809523809524,32.134789414082746,25.437861542064642,6.6969278720181045,True
4953,Khammam,2022-01-28,0.0,14.485714285714286,30.66190476190476,22.573809523809523,31.13879171049575,23.319799323871955,7.818992386623794,True
4954,Khammam,2022-01-29,0.0,13.0,31.20952380952381,22.104761904761904,31.782973942812966,23.178267085122865,8.6047068576901,True
4955,Khammam,2022-01-30,0.0,14.519047619047617,31.69047619047619,23.104761904761904,31.85682491043423,23.838825456136092,8.017999454298138,True
4956,Khammam,2022-01-31,0.0,13.880952380952381,32.90952380952381,23.395238095238096,32.811643036520316,23.810064807154433,9.001578229365883,True
4957,Khammam,2022-02-01,0.0,8.7,36.8,22.75,35.498486625454206,23.207454649344808,12.291031976109398,True
4958,Khammam,2022-02-02,0.0,8.6,36.5,22.55,35.12819209868696,23.076836781404168,12.051355317282791,True
4959,Khammam,2022-02-03,0.0,11.1,36.6,23.85,35.393480444744135,24.05495936110138,11.338521083642757,True
4960,Khammam,2022-02-04,0.0,11.3,36.1,23.700000000000003,35.43442266928249,23.74994328829552,11.684479380986971,True
4961,Khammam,2022-02-05,0.0,6.0,34.5,20.25,34.28679295766495,21.073448724524322,13.213344233140628,True
4962,Khammam,2022-02-06,0.0,6.700000000000001,35.8,21.25,35.69768851712107,22.2027810033978,13.494907513723273,True
4963,Khammam,2022-02-07,0.0,9.7,36.9,23.299999999999997,36.22891995859128,23.525260788707662,12.703659169883615,True
4964,Khammam,2022-02-08,0.0,12.7,36.3,24.5,35.873350649759644,24.182676239461802,11.690674410297841,True
4965,Khammam,2022-02-09,0.0,15.400000000000002,36.5,25.949999999999996,36.06525281778876,25.26331695925584,10.801935858532921,True
4966,Khammam,2022-02-10,0.0,14.2,34.6,24.4,34.83057232362845,24.016648375948048,10.813923947680404,True
4967,Khammam,2022-02-11,0.0,11.7,34.7,23.200000000000003,34.97568002506156,23.39368524842221,11.581994776639348,True
4968,Khammam,2022-02-12,0.0,8.0,36.5,22.25,36.41384095784895,22.80156619148137,13.612274766367577,True
4969,Khammam,2022-02-13,0.0,7.299999999999999,36.2,21.75,35.78430517280351,22.458026689783644,13.32627848301987,True
4970,Khammam,2022-02-14,0.0,8.8,36.4,22.6,36.185585891955846,23.08710869542576,13.098477196530087,True
4971,Khammam,2022-02-15,0.0,11.7,36.3,24.0,35.997797355622275,24.010945106978273,11.986852248644002,True
4972,Khammam,2022-02-16,0.0,14.3,35.1,24.700000000000003,35.27958859548849,24.40433485280675,10.875253742681743,True
4973,Khammam,2022-02-17,0.0,13.5,36.4,24.949999999999996,36.26136559413496,24.600150041876894,11.661215552258064,True
4974,Khammam,2022-02-18,0.0,15.5,36.1,25.800000000000004,36.00537180872627,25.340012567069344,10.665359241656923,True
4975,Khammam,2022-02-19,0.0,12.5,36.5,24.5,36.203739405162935,24.32248503160988,11.881254373553055,True
4976,Khammam,2022-02-20,0.0,13.599999999999998,37.2,25.400000000000006,36.87886712054316,25.275740481178183,11.60312663936498,True
4977,Khammam,2022-02-21,0.0,10.0,37.2,23.6,36.677387610683574,23.786017981473513,12.891369629210061,True
4978,Khammam,2022-02-22,0.0,10.2,39.2,24.700000000000003,38.4149557240478,24.890270908471766,13.524684815576034,True
4979,Khammam,2022-02-23,0.0,11.5,38.7,25.1,37.770200098477794,25.043624773938536,12.726575324539258,True
4980,Khammam,2022-02-24,0.0,13.2,37.4,25.299999999999997,37.137004877429504,25.18527911963541,11.951725757794094,True
4981,Khammam,2022-02-25,0.0,12.2,38.2,25.200000000000003,37.85815430081803,25.12888458460496,12.729269716213068,True
4982,Khammam,2022-02-26,0.0,11.4,38.3,24.849999999999994,37.976400035066185,24.90687150526456,13.069528529801623,True
4983,Khammam,2022-02-27,0.0,11.9,38.0,24.949999999999996,37.65357051652176,25.04750125937707,12.60606925714469,True
4984,Khammam,2022-02-28,0.0,12.3,38.7,25.5,38.38117362029774,25.472709620494513,12.908463999803224,True
4985,Khammam,2022-03-01,0.0,17.633333333333333,36.45238095238095,27.04285714285714,36.523653329481164,26.643986354581994,9.87966697489917,True
4986,Khammam,2022-03-02,0.0,18.066666666666666,36.63333333333333,27.35,37.01895838545768,26.778807637568548,10.240150747889132,True
4987,Khammam,2022-03-03,0.0,18.961904761904762,36.357142857142854,27.65952380952381,36.62436324122824,27.117981262133636,9.506381979094602,True
4988,Khammam,2022-03-04,0.0,19.014285714285716,35.99523809523809,27.504761904761907,36.354049423085584,27.08223964511861,9.271809777966975,True
4989,Khammam,2022-03-05,0.0,19.204761904761906,36.114285714285714,27.65952380952381,36.35325003232153,27.327976052776016,9.025273979545517,True
4990,Khammam,2022-03-06,0.0,19.59047619047619,35.68095238095238,27.635714285714286,35.98573529667237,27.370192155583347,8.61554314108902,True
4991,Khammam,2022-03-07,0.0,19.728571428571428,35.423809523809524,27.576190476190476,35.721975187127484,27.393961128125078,8.328014059002406,True
4992,Khammam,2022-03-08,0.0,20.214285714285715,36.03333333333334,28.123809523809523,36.189405527296984,27.88334051876979,8.306065008527195,True
4993,Khammam,2022-03-09,0.0,21.0,36.55714285714286,28.77857142857143,36.40140810037323,28.38462324341819,8.016784856955042,True
4994,Khammam,2022-03-10,0.0,20.942857142857143,36.75238095238095,28.847619047619045,36.530203651350654,28.43914999681872,8.091053654531933,True
4995,Khammam,2022-03-11,0.0,20.76666666666667,36.476190476190474,28.62142857142857,36.28320665063617,28.34259020094791,7.940616449688257,True
4996,Khammam,2022-03-12,0.0,20.433333333333334,37.05238095238095,28.742857142857144,36.81944407505857,28.53288607978113,8.286557995277441,True
4997,Khammam,2022-03-13,0.0,20.147619047619045,36.68571428571428,28.416666666666668,36.4629003703009,28.307461832552296,8.155438537748605,True
4998,Khammam,2022-03-14,0.0,19.40952380952381,38.27142857142857,28.84047619047619,37.75567739297641,28.71369404612656,9.04198334684985,True
4999,Khammam,2022-03-15,0.0,19.32857142857143,38.285714285714285,28.80714285714286,37.62095698024437,28.65950455336325,8.961452426881124,True
5000,Khammam,2022-03-16,0.0,19.66190476190476,39.10952380952381,29.385714285714286,38.34097866910268,29.154214004538726,9.186764664563956,True
5001,Khammam,2022-03-17,0.0,20.64761904761905,39.3,29.973809523809525,38.52033641967763,29.58864641935636,8.931690000321275,True
5002,Khammam,2022-03-18,0.0,23.09047619047619,40.25714285714285,31.673809523809524,39.3176981460258,30.928492146441027,8.389205999584771,True
